Subscription Name,VM Name,Resource Group,Update Group,Location,Maintenance Configuration ID
Subscription-Moog-Commercial-Dev/Test,gbaz1dindysft01,RG-GBAZ1-CORP-INDYSOFT-DEV,FAST2-Sun-Prod,uksouth,Fast2-GBAZ1-Comm-DevTest
Moog-Azure-IaaS,USAE2SVCORPDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Slow3-USAZ-Azure-IaaS
Moog-Azure-IaaS,USAE2SVMOOGADDV,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,usae2svpcaasdc1,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Slow3-USAZ-Azure-IaaS
Moog-Azure-IaaS,USAE2WAP03,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Slow3-USAZ-Azure-IaaS
Moog-Azure-IaaS,USAE2WAP04,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureADDS01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Slow3-USAZ-Azure-IaaS
Moog-Azure-IaaS,USAzureADDS02,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureADFS03,RG-MOOG-AMERICAS-DIRECTORY,Custom2-Thur-Prod,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureADFS04,RG-MOOG-AMERICAS-DIRECTORY,Custom3-Sun-Prod,eastus2,Custom3-USAE2-Azure-IaaS
Moog-Azure-IaaS,USAzureAUDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureBRDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Custom2-SGAZ1-Azure-IaaS
Moog-Azure-IaaS,USAzureCHIDC01,RG-MOOG-AMERICAS-DIRECTORY,SCCM,eastus2,Slow3-USAZ-Azure-IaaS
